Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCD31,OUT035,2557.8114760869676
FDJ56,OUT035,1603.1407362891994
NCU53,OUT046,2551.4768013865046
FDD39,OUT035,3629.1574625398116
NCU17,OUT019,265.98533457126155
FDJ20,OUT046,2037.7198536294325
NCW41,OUT018,2396.549256392181
FDL52,OUT035,605.1165629750764
FDS39,OUT035,2058.062696230711
DRJ47,OUT045,2875.939337325729
FDP13,OUT010,75.54373810699892
DRK39,OUT010,200.68543414103704
FDF28,OUT010,233.47409544811995
FDB09,OUT045,2005.128331781474
FDM51,OUT046,1584.2796346653083
DRM49,OUT018,717.5063555252159
DRF23,OUT013,2837.8919302011363
DRH01,OUT035,2932.669015985489
FDH12,OUT027,2707.0463139291733
FDA28,OUT019,273.06068732950916
FDW37,OUT018,1330.611457343433
FDF02,OUT046,1603.1407362891994
DRL37,OUT046,622.1864453976531
NCF43,OUT046,2088.322740106736
FDH08,OUT010,507.9214844333018
FDR34,OUT019,685.5190223355418
NCK19,OUT049,3076.801346409268
NCD55,OUT018,596.3945151568327
FDT27,OUT049,3800.729855247682
FDQ57,OUT045,2495.9229149045823
FDA47,OUT035,2557.8114760869676
DRG15,OUT027,1820.634665916064
FDE05,OUT018,2358.972087430497
FDN46,OUT046,1603.1407362891994
FDX27,OUT027,2791.022351423952
FDT51,OUT045,1701.3590643910793
FDU33,OUT013,683.1616487742008
FDJ16,OUT027,1792.3365434021541
FDD20,OUT019,250.32372996367297
FDT36,OUT049,605.1165629750764
DRF15,OUT027,3852.3224620006017
FDN52,OUT010,177.58255904535946
FDC22,OUT027,5362.352119969508
FDX15,OUT045,2578.8231949155625
FDT13,OUT013,3076.801346409268
FDU04,OUT017,2007.4598097534079
FDU31,OUT019,576.7521089338118
FDW59,OUT027,2392.9747687627646
NCO29,OUT046,2575.2282832158235
FDL15,OUT035,2516.934633733177
FDI41,OUT049,2516.934633733177
FDQ48,OUT049,1584.2796346653083
DRI39,OUT013,839.0642740223187
FDI08,OUT013,4243.57794002469
FDC21,OUT049,1716.6560485319137
FDF58,OUT035,998.4213609551762
FDS08,OUT010,400.65631384158894
FDE47,OUT045,2005.128331781474
NCP18,OUT019,312.39920674731803
NCR41,OUT013,1554.1008386065528
FDA27,OUT013,4243.57794002469
FDA43,OUT035,3076.801346409268
FDA49,OUT045,1373.5718893473954
NCE55,OUT018,2867.8161055739884
DRM49,OUT027,968.1592173261059
FDF22,OUT027,5735.892141566405
FDQ15,OUT018,1264.4952545402793
NCS54,OUT017,2896.3461808146394
NCY05,OUT013,605.1165629750764
FDR45,OUT046,3900.47834289348
FDK57,OUT049,2037.7198536294325
FDF41,OUT010,560.3181710361066
FDV21,OUT046,2053.5126332100226
FDD51,OUT046,764.5114151343803
FDF33,OUT046,1617.942626509206
FDA38,OUT046,3937.3981312872415
FDR56,OUT045,3051.255710819234
NCN41,OUT017,2005.128331781474
FDC60,OUT027,2630.750448521172
FDB47,OUT045,3520.3573560912796
DRH01,OUT013,2875.337419819087
FDW08,OUT046,1603.1407362891994
FDF38,OUT027,994.2191587749077
FDY32,OUT017,2526.334437722145
FDG34,OUT049,1617.942626509206
FDG47,OUT019,569.8863631010604
NCF18,OUT035,3030.8488673303236
FDL39,OUT019,452.4192215683886
NCH55,OUT035,2005.128331781474
DRJ35,OUT049,959.934080922697
FDS44,OUT035,3909.794387487079
DRE01,OUT018,3631.4884335754045
FDY39,OUT013,3039.3558567913174
FDY32,OUT018,2396.352054732284
FDR33,OUT027,2878.5628896772882
NCP50,OUT049,1276.2813735322336
FDZ47,OUT018,1501.7376602944016
FDU57,OUT049,2495.9229149045823
FDY44,OUT013,3076.801346409268
DRH59,OUT018,1067.9224692395587
FDB03,OUT027,6094.835582312084
FDY46,OUT045,3030.8488673303236
FDM39,OUT045,2920.4223489797573
FDY36,OUT035,1145.2245993741183
NCM55,OUT035,3051.255710819234
FDJ50,OUT010,150.5064349338707
DRL60,OUT013,2474.914153909029
NCJ54,OUT049,3828.333599047845
FDX59,OUT017,605.1165629750764
FDI07,OUT013,3125.7608553362265
DRF51,OUT010,84.89406706480851
FDM14,OUT017,1617.942626509206
FDP21,OUT045,3076.801346409268
FDE40,OUT035,1049.7928031028464
FDE05,OUT035,2495.9229149045823
FDM13,OUT027,3398.6018962434955
FDC34,OUT027,3648.4120821537203
NCI55,OUT018,1983.4810096603094
NCE43,OUT018,2707.724972011497
FDW58,OUT018,1520.5987619182927
FDG60,OUT045,3828.333599047845
FDV31,OUT017,2896.3461808146394
FDR47,OUT013,3030.8488673303236
FDM60,OUT019,81.8494316281592
NCF06,OUT018,3590.573325865481
NCN26,OUT027,3133.9517422468293
FDQ59,OUT049,1367.7039619874001
FDF09,OUT046,605.1165629750764
NCS06,OUT017,4078.866037734123
FDT44,OUT046,2007.7998377928661
FDI19,OUT017,3922.6443302922507
FDT22,OUT017,950.5356298816012
NCF54,OUT027,4168.358765147012
DRG25,OUT045,3076.801346409268
FDB59,OUT017,3030.8488673303236
FDQ37,OUT017,2986.3614579565406
FDP56,OUT035,764.5114151343803
FDW44,OUT035,2932.669015985489
FDJ26,OUT010,581.8637324702479
FDU43,OUT018,3359.835465551902
FDW33,OUT045,1603.1407362891994
NCX53,OUT027,3598.290745008334
FDN56,OUT010,346.5196812787748
DRF15,OUT049,2516.934633733177
FDO33,OUT017,1916.5584034995259
FDZ39,OUT010,274.72715918358665
NCJ19,OUT017,850.9539457083267
FDU01,OUT035,3030.8488673303236
FDT12,OUT035,3771.0578655282925
NCM18,OUT018,935.5962809770377
FDP19,OUT017,2024.7511946830614
NCR42,OUT049,605.1165629750764
FDN10,OUT046,2022.0684908510154
FDG44,OUT017,850.9539457083267
FDQ10,OUT046,2932.669015985489
DRH13,OUT049,1603.1407362891994
FDT52,OUT013,4000.3754040380113
FDM56,OUT045,1701.3590643910793
NCO43,OUT010,261.6164821371236
NCV29,OUT035,2975.3295517738625
NCF06,OUT013,4115.320179424513
FDO50,OUT035,1392.4084539274743
FDT59,OUT013,3786.3278015622905
FDX40,OUT027,1069.6548574966405
FDE50,OUT017,3030.8488673303236
FDX51,OUT017,3076.801346409268
NCD30,OUT018,1501.7376602944016
FDK15,OUT013,1603.1407362891994
FDL12,OUT045,973.6552574649345
FDK46,OUT017,3995.248116881022
DRH49,OUT010,165.3009605891248
FDQ57,OUT046,2495.9229149045823
FDY59,OUT017,1475.830830200294
FDO09,OUT018,3841.465429290397
NCG30,OUT035,2005.128331781474
FDM09,OUT017,2765.584096958224
NCN17,OUT027,2618.437098125105
NCS42,OUT013,1392.4084539274743
FDD02,OUT019,234.44705499989175
FDE34,OUT013,3121.3903772645276
FDU38,OUT045,3076.801346409268
FDB33,OUT046,2560.041894220079
NCJ29,OUT017,1373.5718893473954
FDZ27,OUT035,764.5114151343803
FDI40,OUT013,1584.2796346653083
FDG22,OUT013,605.1165629750764
FDT51,OUT017,1701.3590643910793
FDF20,OUT018,3019.222469813615
FDV50,OUT035,2005.128331781474
FDT02,OUT049,605.1165629750764
DRC49,OUT017,2464.44587653976
FDF26,OUT049,2495.9229149045823
FDV52,OUT035,2005.2697485836472
FDX59,OUT049,605.1165629750764
FDV25,OUT035,3771.0578655282925
FDW23,OUT027,971.1362058821284
FDE53,OUT018,1520.5987619182927
FDA19,OUT017,2011.289893074405
FDH22,OUT046,2024.258552020776
NCO41,OUT013,1570.374385810377
FDX12,OUT017,3928.056112780587
FDF17,OUT013,3039.3558567913174
FDS11,OUT045,3771.0578655282925
FDR51,OUT035,2495.9229149045823
FDT49,OUT010,206.87620309486755
FDC56,OUT013,1988.3058384891153
FDR13,OUT027,3133.9517422468293
FDQ60,OUT035,1991.6670301728175
FDN38,OUT049,4243.57794002469
NCL29,OUT013,2518.021414395931
FDO13,OUT027,4119.155800488756
FDE26,OUT018,2449.05001009806
FDA31,OUT010,410.9474775382932
FDX14,OUT035,1145.2245993741183
FDA34,OUT045,2970.397277093564
FDF26,OUT013,2474.914153909029
FDE38,OUT045,2733.9762575078985
DRI11,OUT046,1918.3940860317039
FDQ60,OUT027,3283.5884590814303
FDL21,OUT027,980.7620026474567
DRC12,OUT027,5495.607454650818
FDC47,OUT046,3800.729855247682
FDE57,OUT045,2055.731218258777
FDT14,OUT045,2005.128331781474
NCZ53,OUT046,3076.801346409268
FDE28,OUT018,3625.4806865307305
FDR19,OUT035,2488.3895631199075
NCF54,OUT019,387.42214551548625
FDZ08,OUT046,1290.002550074471
NCJ05,OUT018,2379.983806259092
FDF59,OUT046,2057.34271653102
NCO05,OUT035,1603.1407362891994
FDW24,OUT018,738.7194848935596
NCX42,OUT018,2584.0384265896873
NCA53,OUT035,764.5114151343803
FDI45,OUT019,407.73786550484647
FDG46,OUT046,2017.0821323490834
FDM20,OUT010,521.7955137296411
FDW11,OUT010,162.40862343484125
FDX08,OUT035,2943.742545380938
NCK17,OUT035,605.1165629750764
FDK32,OUT018,2379.983806259092
NCA42,OUT035,2557.8114760869676
DRI01,OUT035,2900.478589439142
NCL55,OUT049,4082.7135599099556
DRE25,OUT018,1426.3695945896093
FDD14,OUT017,2986.3614579565406
FDB10,OUT046,3800.729855247682
DRN11,OUT035,2495.9229149045823
FDP38,OUT018,746.6115326308105
NCA30,OUT017,3030.8488673303236
FDT15,OUT017,3076.801346409268
NCP55,OUT018,839.0642740223187
FDF12,OUT035,2495.9229149045823
FDM21,OUT018,3496.8743164526686
FDX56,OUT035,3315.156126893584
FDF10,OUT017,2485.4575953683548
FDT32,OUT045,3030.8488673303236
FDM51,OUT018,1520.5987619182927
NCR50,OUT018,2379.983806259092
FDI19,OUT049,3931.9476097388247
FDX21,OUT017,1603.1407362891994
FDR31,OUT035,2495.9229149045823
FDY02,OUT013,4276.184559539248
NCA29,OUT045,2955.3857922332472
NCX17,OUT046,3800.729855247682
FDM12,OUT045,3051.255710819234
FDI53,OUT027,4019.2934677684466
NCU30,OUT049,2651.396887372077
FDC56,OUT027,3354.60972789548
FDK27,OUT018,1983.4810096603094
NCK18,OUT017,2788.8834603020036
FDB52,OUT019,573.200311092201
DRG25,OUT027,5017.89881452103
FDZ13,OUT049,772.4034628716311
FDB57,OUT019,691.9977206280183
FDR40,OUT046,1313.2595451891564
NCO14,OUT019,88.77976882692947
NCN19,OUT045,3076.801346409268
FDQ28,OUT019,332.53345572907295
FDO13,OUT018,2413.76886186114
FDK48,OUT013,1264.4952545402793
FDU07,OUT018,2358.972087430497
FDW20,OUT046,2053.5126332100226
FDV12,OUT010,207.17305907065224
FDH24,OUT013,2539.033133224526
FDV59,OUT049,3654.703098129846
FDK57,OUT045,2005.128331781474
FDL16,OUT027,981.6163734535569
NCQ17,OUT046,2495.9229149045823
FDJ15,OUT018,3019.222469813615
FDX24,OUT049,1475.830830200294
FDT47,OUT046,1618.5946484342942
FDT10,OUT049,959.934080922697
FDZ37,OUT018,1331.847782601786
FDW43,OUT027,6514.698606663806
DRN36,OUT017,1539.7701239166283
FDJ14,OUT045,1278.216431082517
FDA32,OUT013,3606.597493924424
FDJ38,OUT019,495.99158727364335
FDQ57,OUT017,2464.44587653976
NCQ41,OUT019,541.560004426243
FDG56,OUT049,936.8144533393637
DRC13,OUT027,3304.453456614836
FDV55,OUT035,2516.934633733177
FDQ49,OUT045,2560.041894220079
FDE29,OUT010,165.51839572726342
FDR03,OUT013,3315.156126893584
FDD45,OUT049,1475.830830200294
FDN38,OUT010,463.8158870899896
FDT56,OUT046,850.9539457083267
FDT48,OUT045,3088.315365718276
FDU03,OUT049,3015.3710121562663
FDC56,OUT010,215.9667279991165
NCO43,OUT027,2623.423712491993
FDQ27,OUT017,1667.6345461169408
FDR03,OUT046,3315.156126893584
DRH23,OUT010,176.134481175815
FDG22,OUT045,605.1165629750764
NCJ42,OUT013,1603.1407362891994
FDR24,OUT046,1392.4084539274743
FDW60,OUT035,2858.900691196689
FDJ08,OUT013,3076.801346409268
DRL59,OUT018,767.1073821467178
FDG60,OUT010,590.4073550656749
FDW27,OUT017,2440.694394710441
FDX14,OUT018,1264.4952545402793
FDC20,OUT013,839.0642740223187
NCS29,OUT018,3704.3544168444696
FDJ56,OUT046,1603.1407362891994
FDB20,OUT019,174.7851484189567
FDL28,OUT027,6258.039006391844
FDW01,OUT018,2379.983806259092
FDL03,OUT046,3030.8488673303236
FDX22,OUT049,3655.235863399526
FDJ21,OUT035,2516.934633733177
FDR31,OUT045,2495.9229149045823
FDG21,OUT035,2516.934633733177
FDS22,OUT027,980.7620026474567
FDK08,OUT035,1584.2796346653083
FDE17,OUT018,2379.983806259092
NCN30,OUT017,1554.1008386065528
FDT50,OUT046,1554.1008386065528
NCX42,OUT049,2557.8114760869676
FDJ12,OUT035,3568.4629602967016
NCA18,OUT027,2964.817117834802
FDP23,OUT019,537.9469418869917
FDX12,OUT013,3959.5998167463517
FDN40,OUT018,2335.2206056011782
FDV48,OUT035,1278.216431082517
NCY54,OUT013,2911.6602549899358
FDL16,OUT010,105.90993926011784
FDR45,OUT018,3272.3963886226916
FDJ52,OUT046,2557.8114760869676
DRG01,OUT017,1278.216431082517
FDP52,OUT013,3800.729855247682
FDU58,OUT017,3076.801346409268
FDL02,OUT045,1603.1407362891994
FDG28,OUT013,4000.3754040380113
FDA19,OUT035,2011.289893074405
FDW46,OUT027,1928.6555818792247
NCD43,OUT049,1603.1407362891994
DRG39,OUT013,772.4034628716311
NCF55,OUT049,605.1165629750764
FDJ07,OUT046,2010.1313157648
FDE08,OUT046,2516.934633733177
FDP56,OUT019,129.38846580870566
FDT45,OUT045,823.0173637367805
FDF17,OUT018,2981.7769801956647
FDX44,OUT046,1373.5718893473954
FDM28,OUT027,5086.8364570962285
FDI36,OUT049,3076.801346409268
FDS07,OUT045,1939.630282702602
FDD36,OUT045,1978.1508850197501
FDW11,OUT046,973.6552574649345
FDN40,OUT049,2472.1714330752634
NCQ18,OUT049,1570.374385810377
NCQ54,OUT017,2733.9762575078985
NCS42,OUT045,1392.4084539274743
DRH39,OUT010,161.80355365422767
FDC09,OUT027,2534.894579316479
FDT08,OUT010,321.28913888301827
FDC08,OUT035,3680.946463837316
FDT20,OUT017,605.1165629750764
FDS35,OUT035,1069.9315481940566
FDX58,OUT018,3063.811500668875
FDW58,OUT046,1603.1407362891994
DRD27,OUT046,1584.2796346653083
FDH32,OUT019,245.33377939457466
FDS26,OUT035,4276.184559539248
FDQ31,OUT046,1393.423014701169
FDP11,OUT018,3261.1428898436748
FDD58,OUT017,1584.2796346653083
FDM33,OUT045,3581.0518583343896
FDZ16,OUT049,3051.255710819234
NCS29,OUT010,627.4610472871641
NCM18,OUT019,177.7307664826836
FDP11,OUT049,3692.774061661693
NCC42,OUT017,2055.731218258777
DRM23,OUT046,2932.669015985489
NCN55,OUT027,6053.544494789623
FDK46,OUT013,4082.5819633251926
FDR01,OUT046,3039.3558567913174
NCA05,OUT045,2516.934633733177
NCP43,OUT017,2920.4223489797573
FDR12,OUT010,425.04016314563927
FDQ01,OUT013,4276.184559539248
FDM13,OUT046,2043.8814149223635
FDQ19,OUT017,3918.7885313943525
FDK56,OUT019,467.29489113389906
NCX06,OUT010,451.70094016621636
FDO56,OUT027,2930.7397146541684
FDU45,OUT045,1826.4291601524071
FDI16,OUT019,176.87681553856012
FDL32,OUT046,2017.0821323490834
FDA07,OUT046,2024.258552020776
FDA14,OUT045,2516.934633733177
FDV46,OUT027,3326.633824271777
NCO07,OUT035,3606.597493924424
NCP41,OUT046,1603.1407362891994
FDY60,OUT018,2008.6579204139898
FDN38,OUT017,4156.24409358052
FDO15,OUT046,1145.2245993741183
FDT60,OUT013,2001.7671400977717
FDA55,OUT035,3722.9522613228705
FDE02,OUT010,184.24251105847688
DRJ39,OUT049,3771.0578655282925
FDV34,OUT035,1145.2245993741183
FDS20,OUT027,5172.824077727498
FDF02,OUT027,2830.749874662011
FDW40,OUT017,2124.0354905343124
NCB43,OUT046,3030.8488673303236
FDR58,OUT017,1392.4084539274743
DRJ59,OUT035,605.1165629750764
NCD30,OUT017,1584.2796346653083
FDE14,OUT017,1570.374385810377
FDC28,OUT018,1520.5987619182927
FDU16,OUT018,1313.2595451891564
NCD19,OUT035,850.9539457083267
FDU21,OUT046,605.1165629750764
FDV59,OUT027,5553.258135904349
FDU03,OUT045,3075.4378981855834
FDC33,OUT010,599.0279007859865
NCR42,OUT035,605.1165629750764
DRH59,OUT035,1145.2245993741183
NCM31,OUT035,2058.062696230711
FDS50,OUT035,3771.0578655282925
FDP39,OUT046,813.617128768383
FDQ55,OUT013,1974.7896933360485
FDV36,OUT019,316.51189476658845
FDI05,OUT027,2292.525781548427
FDS45,OUT027,2592.9270030402968
FDA39,OUT045,605.1165629750764
FDC37,OUT010,225.7510577953621
FDJ60,OUT027,4189.7488901732795
DRQ35,OUT046,2037.7198536294325
NCJ06,OUT046,2037.7198536294325
NCY42,OUT018,2358.972087430497
DRM37,OUT049,3051.255710819234
FDR14,OUT045,772.4034628716311
FDE51,OUT049,668.4763915950855
FDT33,OUT017,2733.9762575078985
FDR08,OUT013,1823.067968468705
FDE36,OUT010,464.75861181523317
FDL22,OUT019,261.96007583504166
FDR44,OUT013,2007.9287013907028
FDI56,OUT019,209.9681047025059
FDE47,OUT010,278.22499066033777
FDV27,OUT010,212.58128971899174
FDV10,OUT049,605.1165629750764
FDC40,OUT045,1278.216431082517
NCX41,OUT013,3629.6902278094917
NCQ38,OUT027,2481.2230346576616
FDV12,OUT027,2617.307147269604
FDE52,OUT017,1373.5718893473954
FDG20,OUT027,4712.36005183176
FDV16,OUT027,957.6790497546774
FDI32,OUT017,2249.021760709189
FDJ32,OUT049,984.7001844129387
FDN39,OUT018,2687.3181285225864
FDY34,OUT017,2733.9762575078985
FDC14,OUT035,605.1165629750764
FDA55,OUT017,3722.9522613228705
FDZ50,OUT010,466.3688863791137
DRG13,OUT049,2596.2400020444184
FDP01,OUT013,2495.925872737624
NCG54,OUT017,2932.669015985489
FDM13,OUT045,2011.289893074405
NCO18,OUT027,5019.501100360349
NCW41,OUT013,2495.925872737624
FDM52,OUT027,3852.3224620006017
NCF55,OUT035,605.1165629750764
FDT09,OUT046,2073.1354961116103
NCM19,OUT035,1701.3590643910793
FDW12,OUT018,2358.972087430497
FDP15,OUT019,540.9635869719832
FDK36,OUT045,764.5114151343803
FDZ25,OUT035,2932.669015985489
NCW06,OUT049,3051.255710819234
FDW60,OUT046,2906.2970557629874
DRC49,OUT013,2474.914153909029
NCT17,OUT035,3076.801346409268
NCN06,OUT018,2413.76886186114
FDC45,OUT013,2879.469828443589
DRJ47,OUT019,468.61299219527746
NCF06,OUT045,4115.320179424513
FDE21,OUT010,232.08618822417762
DRG27,OUT013,605.1165629750764
FDW40,OUT049,2088.322740106736
NCO53,OUT046,3051.255710819234
FDE23,OUT049,683.1616487742008
FDQ16,OUT046,1617.942626509206
FDS26,OUT045,4276.184559539248
FDZ13,OUT010,105.58292621686417
FDS14,OUT049,2495.9229149045823
FDC10,OUT045,1989.4769690030569
FDY16,OUT049,3030.8488673303236
FDJ20,OUT035,2005.128331781474
FDV43,OUT035,622.1864453976531
FDZ32,OUT027,2534.894579316479
FDR23,OUT046,2896.3461808146394
FDN24,OUT035,823.0173637367805
FDE34,OUT027,5035.679231447844
FDU31,OUT013,3606.597493924424
FDW33,OUT018,1520.5987619182927
FDU26,OUT046,1977.6550895799942
FDE20,OUT027,4839.78023972143
NCW05,OUT035,1603.1407362891994
FDB22,OUT018,2358.972087430497
FDO56,OUT046,1954.9272668434364
FDA19,OUT027,3464.4236161713393
DRI39,OUT045,850.9539457083267
FDH52,OUT018,907.4389789087536
FDZ50,OUT035,3121.3903772645276
NCN42,OUT035,2516.934633733177
FDB53,OUT013,2495.925872737624
DRG11,OUT017,1617.942626509206
DRK11,OUT027,4288.588063989283
FDQ60,OUT017,1991.6670301728175
FDT36,OUT017,605.1165629750764
DRG25,OUT018,3019.222469813615
DRJ23,OUT046,3030.8488673303236
FDG05,OUT035,2539.030175391484
NCK06,OUT018,1970.019708051653
FDU52,OUT017,2464.44587653976
FDW07,OUT018,1331.847782601786
NCM17,OUT045,683.1616487742008
FDA22,OUT045,2839.6351932371485
NCA41,OUT018,2993.6768342235814
FDF38,OUT035,605.1165629750764
FDH52,OUT046,998.4213609551762
FDY58,OUT019,555.1726978131423
FDZ16,OUT045,3051.255710819234
NCM18,OUT017,973.6552574649345
FDA22,OUT018,2708.101485237532
NCJ43,OUT035,2896.3461808146394
FDI34,OUT027,6673.862470531276
FDG56,OUT046,973.6552574649345
FDS34,OUT046,1954.9272668434364
DRC01,OUT035,764.5114151343803
FDQ04,OUT035,605.1165629750764
FDK04,OUT035,850.9539457083267
FDT51,OUT049,1716.6560485319137
FDV26,OUT017,3030.8488673303236
FDS04,OUT049,2088.322740106736
FDW43,OUT018,3308.4933174931653
FDQ28,OUT010,326.98347781417766
NCK06,OUT017,2007.4598097534079
FDS23,OUT018,1973.84979137265
FDZ36,OUT019,493.44498535516635
FDE56,OUT018,935.5962809770377
FDW10,OUT027,5047.900026846797
NCN14,OUT045,3030.8488673303236
NCQ18,OUT045,1584.2796346653083
FDW08,OUT017,1603.1407362891994
FDU43,OUT035,3879.6757471065816
FDR33,OUT010,281.40475318929634
FDM24,OUT010,338.994350348248
NCZ05,OUT046,1603.1407362891994
NCV41,OUT035,1779.3537269415904
FDV11,OUT018,2767.8239736192127
NCY05,OUT035,605.1165629750764
FDV44,OUT018,3019.222469813615
FDW32,OUT049,1313.2595451891564
NCU18,OUT027,3398.6018962434955
NCC43,OUT035,4082.7135599099556
FDW19,OUT013,1716.6560485319137
FDN31,OUT035,3076.801346409268
FDI48,OUT045,772.4034628716311
FDS24,OUT017,1392.4084539274743
FDF46,OUT049,1957.2587448153704
DRG23,OUT017,2464.44587653976
FDG14,OUT018,2358.972087430497
NCY30,OUT049,2923.3357018920274
FDO28,OUT018,1970.019708051653
DRD24,OUT035,2055.731218258777
FDI33,OUT049,1392.4084539274743
FDN32,OUT046,3051.255710819234
FDR16,OUT045,3654.703098129846
FDF26,OUT046,2495.9229149045823
NCN29,OUT018,738.7194848935596
FDE20,OUT045,2820.4912997523293
FDA46,OUT046,3076.801346409268
FDU28,OUT045,3030.8488673303236
FDQ48,OUT045,1584.2796346653083
FDV36,OUT013,2037.1827825799498
FDR14,OUT018,811.1276920507723
FDP23,OUT017,3654.703098129846
FDP56,OUT013,772.4034628716311
FDK48,OUT010,166.08555215928283
FDR48,OUT046,2495.9229149045823
NCY29,OUT049,850.9539457083267
FDM22,OUT018,811.1276920507723
DRJ01,OUT013,2536.802715091415
FDZ43,OUT045,4000.3754040380113
FDV03,OUT035,2516.934633733177
FDX11,OUT027,5140.141961632259
NCA41,OUT027,5435.8450683115325
FDE38,OUT017,2733.9762575078985
FDI27,OUT018,738.7194848935596
FDN32,OUT013,3051.255710819234
NCN43,OUT017,2020.9211113620643
FDB47,OUT027,5735.892141566405
FDV03,OUT017,2485.4575953683548
NCN30,OUT045,1584.2796346653083
NCV54,OUT010,280.0038310834561
FDV07,OUT013,1677.7964581824203
FDP07,OUT049,3030.8488673303236
FDK48,OUT018,1067.9224692395587
FDM15,OUT019,321.05754288547
FDY19,OUT027,3115.352264844539
FDK46,OUT046,4082.5819633251926
FDY11,OUT045,1088.1622353940913
FDH09,OUT046,792.2234173999593
FDO08,OUT027,4189.7488901732795
FDU14,OUT013,4243.57794002469
FDD22,OUT027,3056.5283031312556
FDM27,OUT017,2502.023045501444
FDL02,OUT027,2786.1829651854487
NCA17,OUT035,2516.934633733177
FDE38,OUT019,390.4810775997756
NCG07,OUT049,3076.801346409268
DRC27,OUT013,3954.722483669842
FDA27,OUT035,4276.184559539248
FDW40,OUT045,2055.731218258777
DRI11,OUT013,1922.8077894102435
FDN50,OUT046,1508.911568960516
FDR12,OUT046,2932.669015985489
FDT34,OUT027,2839.3171827578367
FDW11,OUT035,973.6552574649345
NCO30,OUT027,5017.89881452103
FDZ34,OUT017,3150.8524426881922
FDU45,OUT017,2001.785148208249
NCD42,OUT035,605.1165629750764
FDX25,OUT045,3035.7778556451767
NCR29,OUT046,850.9539457083267
FDX43,OUT019,470.0309383077684
FDB04,OUT010,191.7054705724178
FDR49,OUT027,1400.1560122867131
FDS39,OUT018,1995.1966188053334
FDW58,OUT045,1603.1407362891994
FDG22,OUT019,80.4811686466156
FDG31,OUT017,1014.1128609387038
NCV53,OUT027,6717.460683851285
DRJ37,OUT035,2495.9229149045823
FDV07,OUT035,1701.3590643910793
FDW52,OUT018,2550.142942624177
FDT15,OUT045,3076.801346409268
FDD02,OUT018,1952.036867301302
FDM16,OUT035,1130.747549217697
NCE55,OUT046,2896.3461808146394
FDB57,OUT018,3291.3210895048524
FDQ04,OUT013,622.1864453976531
FDQ47,OUT019,92.30886532185923
FDY14,OUT019,759.5885012914575
DRK37,OUT017,3039.3558567913174
FDO25,OUT017,3703.341467604948
FDL57,OUT046,4082.5819633251926
NCK29,OUT018,1954.2269284710626
FDK46,OUT027,6352.503949144967
NCB43,OUT010,519.1715435335876
DRE01,OUT027,6026.180064300721
FDC46,OUT018,2993.6768342235814
FDQ23,OUT045,1603.1407362891994
FDX38,OUT049,764.5114151343803
FDG60,OUT018,3359.835465551902
FDW55,OUT017,3939.7809143498635
FDP39,OUT013,764.5114151343803
FDB20,OUT018,1264.4952545402793
FDV21,OUT017,2005.128331781474
FDZ02,OUT013,1554.1008386065528
FDP19,OUT027,3762.462753408635
FDA38,OUT035,3968.867398132586
FDH22,OUT045,1991.6670301728175
DRM11,OUT045,4276.184559539248
FDO12,OUT027,5256.686223598434
FDT14,OUT049,2037.7198536294325
FDW34,OUT010,542.9654975527258
FDG04,OUT027,5023.42763021322
FDW59,OUT018,1310.2324488274771
FDR33,OUT018,1535.4006521382994
FDP32,OUT013,2023.7214809712932
FDL13,OUT027,6207.254806898209
FDD22,OUT013,1913.1972118158242
FDV40,OUT027,1915.1170942892688
NCD55,OUT046,605.1165629750764
FDQ20,OUT010,74.74632701672114
FDD28,OUT045,850.9539457083267
FDC39,OUT045,3703.341467604948
NCR17,OUT049,1993.4478691605846
DRO35,OUT018,1902.1901810008471
FDF40,OUT049,4276.31615612401
FDR31,OUT018,2358.972087430497
NCQ41,OUT017,3076.801346409268
FDP38,OUT046,764.5114151343803
NCU54,OUT027,5608.350477870947
FDG22,OUT018,579.3246327342559
DRK59,OUT013,3800.729855247682
FDC37,OUT046,1603.1407362891994
NCO42,OUT013,2495.925872737624
NCT42,OUT017,2440.694394710441
FDX27,OUT035,1475.830830200294
FDV40,OUT018,1067.9224692395587
FDT45,OUT027,1710.9311820791543
FDS47,OUT019,238.17727848529955
FDR45,OUT035,3900.47834289348
FDB03,OUT045,3909.794387487079
FDO49,OUT035,806.4347094641017
FDU60,OUT027,4189.7488901732795
FDB26,OUT018,746.6115326308105
FDB46,OUT017,3606.597493924424
FDQ37,OUT019,509.48019460516656
FDN03,OUT017,3995.379713465785
NCX30,OUT045,4049.9753438106354
FDK32,OUT019,326.98347781417766
DRM47,OUT013,3076.801346409268
NCO02,OUT046,1110.223390851898
FDP04,OUT013,1024.5922709605202
NCO43,OUT049,1603.1407362891994
FDD59,OUT013,1276.2813735322336
FDQ10,OUT017,2932.669015985489
FDW45,OUT035,2516.934633733177
NCK30,OUT049,4082.5819633251926
FDU31,OUT018,3205.528327072631
NCQ17,OUT019,340.9253880412795
FDN01,OUT017,2896.3461808146394
FDZ19,OUT049,2896.3461808146394
DRG37,OUT017,2485.4575953683548
FDE32,OUT045,605.1165629750764
FDO34,OUT049,2765.584096958224
FDM04,OUT019,150.71449294878522
FDZ25,OUT049,2900.478589439142
FDU08,OUT049,1584.2796346653083
NCW30,OUT045,4115.320179424513
NCM18,OUT013,928.3159802313979
