Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCU17,OUT019,236.8446142176836
FDJ20,OUT046,1996.663163345343
NCW41,OUT018,2510.791768647579
FDL52,OUT035,670.6899493495463
FDS39,OUT035,2082.0848627752785
DRJ47,OUT045,2962.366145400273
FDP13,OUT010,99.080104843364
DRK39,OUT010,204.30906330339147
FDF28,OUT010,262.7811468502777
FDB09,OUT045,1996.663163345343
FDM51,OUT046,1515.6840085421254
DRM49,OUT018,682.3782962710635
DRF23,OUT013,2962.366145400273
DRH01,OUT035,2962.366145400273
FDH12,OUT027,2580.4772774024614
FDA28,OUT019,250.06025467697145
FDW37,OUT018,1515.6840085421254
FDF02,OUT046,1563.313739425957
DRL37,OUT046,670.6899493495463
NCF43,OUT046,2082.0848627752785
FDH08,OUT010,529.7508213170304
FDR34,OUT019,556.8908133096668
NCK19,OUT049,3054.5686469563384
NCD55,OUT018,670.6899493495463
FDT27,OUT049,3706.4020069019775
FDQ57,OUT045,2444.475352975718
FDA47,OUT035,2510.791768647579
DRG15,OUT027,1730.6521799759778
FDE05,OUT018,2444.475352975718
FDN46,OUT046,1563.313739425957
FDX27,OUT027,2544.128919788268
FDT51,OUT045,1660.4328774813491
FDU33,OUT013,670.6899493495463
FDJ16,OUT027,1730.6521799759778
FDD20,OUT019,258.63240749663044
FDT36,OUT049,670.6899493495463
DRF15,OUT027,3982.1263314665366
FDN52,OUT010,218.30738371408725
FDC22,OUT027,5605.737946951364
FDX15,OUT045,2510.791768647579
FDT13,OUT013,3054.5686469563384
FDU04,OUT017,1996.663163345343
FDU31,OUT019,553.431139128654
FDW59,OUT027,2470.744287195013
NCO29,OUT046,2531.3681910392675
FDL15,OUT035,2486.9203792590474
FDI41,OUT049,2444.475352975718
FDQ48,OUT049,1515.6840085421254
DRI39,OUT013,843.5475935855148
FDI08,OUT013,4118.151118280799
FDC21,OUT049,1635.7613328051284
FDF58,OUT035,915.1342127715423
FDS08,OUT010,436.8379695616791
FDE47,OUT045,1996.663163345343
NCP18,OUT019,341.75579218122243
NCR41,OUT013,1515.6840085421254
FDA27,OUT013,4154.248038361921
FDA43,OUT035,3054.5686469563384
FDA49,OUT045,1472.7100336976393
NCE55,OUT018,2962.366145400273
DRM49,OUT027,1044.1391619103094
FDF22,OUT027,5532.953337355808
FDQ15,OUT018,1370.7254513354067
NCS54,OUT017,2962.366145400273
NCY05,OUT013,670.6899493495463
FDR45,OUT046,3836.7935824016818
FDK57,OUT049,1996.663163345343
FDF41,OUT010,573.4500017478655
FDV21,OUT046,1996.663163345343
FDD51,OUT046,695.3829351716906
FDF33,OUT046,1588.9680408863785
FDA38,OUT046,3926.065230400088
FDR56,OUT045,3054.5686469563384
NCN41,OUT017,1996.663163345343
FDC60,OUT027,2544.128919788268
FDB47,OUT045,3614.6011465378947
DRH01,OUT013,2962.366145400273
FDW08,OUT046,1588.9680408863785
FDF38,OUT027,1044.1391619103094
FDY32,OUT017,2510.791768647579
FDG34,OUT049,1588.9680408863785
FDG47,OUT019,548.6833224509111
NCF18,OUT035,3054.5686469563384
FDL39,OUT019,499.1558232298405
NCH55,OUT035,1996.663163345343
DRJ35,OUT049,915.1342127715423
FDS44,OUT035,3836.7935824016818
DRE01,OUT018,3836.7935824016818
FDY39,OUT013,3054.5686469563384
FDY32,OUT018,2510.791768647579
FDR33,OUT027,2790.3628369898597
NCP50,OUT049,1437.091501991502
FDZ47,OUT018,1515.6840085421254
FDU57,OUT049,2486.9203792590474
FDY44,OUT013,3054.5686469563384
DRH59,OUT018,1079.6632198838013
FDB03,OUT027,6071.037931892042
FDY46,OUT045,3054.5686469563384
FDM39,OUT045,2962.366145400273
FDY36,OUT035,1111.428044698616
NCM55,OUT035,3054.5686469563384
FDJ50,OUT010,190.09155497732758
DRL60,OUT013,2486.9203792590474
NCJ54,OUT049,3706.4020069019775
FDX59,OUT017,670.6899493495463
FDI07,OUT013,3091.325399879982
DRF51,OUT010,101.23451959328229
FDM14,OUT017,1588.9680408863785
FDP21,OUT045,3054.5686469563384
FDE40,OUT035,963.0077141025982
FDE05,OUT035,2444.475352975718
FDM13,OUT027,3564.2944170104615
FDC34,OUT027,4051.418399087682
NCI55,OUT018,1996.663163345343
NCE43,OUT018,2801.4661999916043
FDW58,OUT018,1588.9680408863785
FDG60,OUT045,3706.4020069019775
FDV31,OUT017,2962.366145400273
FDR47,OUT013,3054.5686469563384
FDM60,OUT019,90.56265149419569
NCF06,OUT018,4240.04934106879
NCN26,OUT027,2873.272261708348
FDQ59,OUT049,1472.7100336976393
FDF09,OUT046,670.6899493495463
NCS06,OUT017,4286.462760213065
FDT44,OUT046,1970.6743102893547
FDI19,OUT017,3864.9807589012307
FDT22,OUT017,915.1342127715423
NCF54,OUT027,4342.651119514037
DRG25,OUT045,3054.5686469563384
FDB59,OUT017,3054.5686469563384
FDQ37,OUT017,3054.5686469563384
FDP56,OUT035,710.2116238016365
FDW44,OUT035,2962.366145400273
FDJ26,OUT010,579.5027494919452
FDU43,OUT018,3769.547236318945
FDW33,OUT045,1588.9680408863785
NCX53,OUT027,3684.557115531729
FDN56,OUT010,419.82531297624735
DRF15,OUT049,2486.9203792590474
FDO33,OUT017,1945.2378623708557
FDZ39,OUT010,254.6181977542427
NCJ19,OUT017,843.5475935855148
FDU01,OUT035,3054.5686469563384
FDT12,OUT035,3677.280210283074
NCM18,OUT018,915.1342127715423
FDP19,OUT017,1996.663163345343
NCR42,OUT049,670.6899493495463
FDN10,OUT046,1970.6743102893547
FDG44,OUT017,843.5475935855148
FDQ10,OUT046,2962.366145400273
DRH13,OUT049,1588.9680408863785
FDT52,OUT013,3864.9807589012307
FDM56,OUT045,1660.4328774813491
NCO43,OUT010,257.40129185288686
NCV29,OUT035,2962.366145400273
NCF06,OUT013,4240.04934106879
FDO50,OUT035,1515.6840085421254
FDT59,OUT013,3706.4020069019775
FDX40,OUT027,1044.1391619103094
FDE50,OUT017,3054.5686469563384
FDX51,OUT017,3054.5686469563384
NCD30,OUT018,1515.6840085421254
FDK15,OUT013,1538.693945523876
FDL12,OUT045,915.1342127715423
FDK46,OUT017,4240.04934106879
DRH49,OUT010,187.94539222370884
FDQ57,OUT046,2444.475352975718
FDY59,OUT017,1515.6840085421254
FDO09,OUT018,4240.04934106879
NCG30,OUT035,1996.663163345343
FDM09,OUT017,2770.8512255804244
NCN17,OUT027,2580.4772774024614
NCS42,OUT013,1515.6840085421254
FDD02,OUT019,258.63240749663044
FDE34,OUT013,3054.5686469563384
FDU38,OUT045,3054.5686469563384
FDB33,OUT046,2510.791768647579
NCJ29,OUT017,1472.7100336976393
FDZ27,OUT035,710.2116238016365
FDI40,OUT013,1515.6840085421254
FDG22,OUT013,670.6899493495463
FDT51,OUT017,1660.4328774813491
FDF20,OUT018,3054.5686469563384
FDV50,OUT035,1996.663163345343
FDT02,OUT049,670.6899493495463
DRC49,OUT017,2419.162707433675
FDF26,OUT049,2486.9203792590474
FDV52,OUT035,1970.6743102893547
FDX59,OUT049,670.6899493495463
FDV25,OUT035,3766.5518582814793
FDW23,OUT027,1044.1391619103094
FDE53,OUT018,1588.9680408863785
FDA19,OUT017,1996.663163345343
FDH22,OUT046,1996.663163345343
NCO41,OUT013,1515.6840085421254
FDX12,OUT017,3836.7935824016818
FDF17,OUT013,3054.5686469563384
FDS11,OUT045,3677.280210283074
FDR51,OUT035,2465.946663289927
FDT49,OUT010,223.31306740718983
FDC56,OUT013,1996.663163345343
FDR13,OUT027,2873.272261708348
FDQ60,OUT035,1996.663163345343
FDN38,OUT049,4118.151118280799
NCL29,OUT013,2510.791768647579
FDO13,OUT027,4248.469633964839
FDE26,OUT018,2393.3070490622686
FDA31,OUT010,424.44065561780144
FDX14,OUT035,1111.428044698616
FDA34,OUT045,2962.366145400273
FDF26,OUT013,2510.791768647579
FDE38,OUT045,2717.733633341744
DRI11,OUT046,1945.2378623708557
FDQ60,OUT027,2873.272261708348
FDL21,OUT027,1044.1391619103094
DRC12,OUT027,5277.886796896292
FDC47,OUT046,3706.4020069019775
FDE57,OUT045,2056.553493029153
FDT14,OUT045,1996.663163345343
NCZ53,OUT046,3054.5686469563384
FDE28,OUT018,3706.4020069019775
FDR19,OUT035,2393.3070490622686
NCF54,OUT019,397.58172496029124
FDZ08,OUT046,1437.091501991502
NCJ05,OUT018,2510.791768647579
FDF59,OUT046,1996.663163345343
NCO05,OUT035,1538.693945523876
FDW24,OUT018,710.2116238016365
NCX42,OUT018,2690.314328590877
NCA53,OUT035,710.2116238016365
FDI45,OUT019,409.92316807455063
FDG46,OUT046,1864.7120896192519
FDM20,OUT010,562.2096026025147
FDW11,OUT010,157.63112086464093
FDX08,OUT035,2996.211418730795
NCK17,OUT035,670.6899493495463
FDK32,OUT018,2486.9203792590474
NCA42,OUT035,2510.791768647579
DRI01,OUT035,2962.366145400273
NCL55,OUT049,4154.248038361921
DRE25,OUT018,1515.6840085421254
FDD14,OUT017,3054.5686469563384
FDB10,OUT046,3741.600143984176
DRN11,OUT035,2419.162707433675
FDP38,OUT018,710.2116238016365
NCA30,OUT017,3054.5686469563384
FDT15,OUT017,3054.5686469563384
NCP55,OUT018,843.5475935855148
FDF12,OUT035,2465.946663289927
FDM21,OUT018,4197.71339273097
FDX56,OUT035,3444.239389986311
FDF10,OUT017,2444.475352975718
FDT32,OUT045,3054.5686469563384
FDM51,OUT018,1563.313739425957
NCR50,OUT018,2510.791768647579
FDI19,OUT049,3836.7935824016818
FDX21,OUT017,1588.9680408863785
FDR31,OUT035,2444.475352975718
FDY02,OUT013,4240.04934106879
NCA29,OUT045,2962.366145400273
NCX17,OUT046,3706.4020069019775
FDM12,OUT045,3054.5686469563384
FDI53,OUT027,4152.897115796642
NCU30,OUT049,2510.791768647579
FDC56,OUT027,2972.6417025414735
FDK27,OUT018,1996.663163345343
NCK18,OUT017,2717.733633341744
FDB52,OUT019,559.2587738101396
DRG25,OUT027,5235.844042435774
FDZ13,OUT049,710.2116238016365
FDB57,OUT019,579.2979573904736
FDR40,OUT046,1472.7100336976393
NCO14,OUT019,94.81652293395682
NCN19,OUT045,3054.5686469563384
FDQ28,OUT019,372.2415881315844
FDO13,OUT018,2531.3681910392675
FDK48,OUT013,1345.2470548156482
FDU07,OUT018,2510.791768647579
FDW20,OUT046,1996.663163345343
FDV12,OUT010,282.0181378488339
FDH24,OUT013,2510.791768647579
FDV59,OUT049,3677.280210283074
FDK57,OUT045,1996.663163345343
FDL16,OUT027,1044.1391619103094
NCQ17,OUT046,2510.791768647579
FDJ15,OUT018,3054.5686469563384
FDX24,OUT049,1515.6840085421254
FDT47,OUT046,1515.6840085421254
FDT10,OUT049,915.1342127715423
FDZ37,OUT018,1488.5962294968103
FDW43,OUT027,5956.035617891751
DRN36,OUT017,1515.6840085421254
FDJ14,OUT045,1370.7254513354067
FDA32,OUT013,3677.280210283074
FDJ38,OUT019,515.6159311414254
FDQ57,OUT017,2444.475352975718
NCQ41,OUT019,520.53903528612
FDG56,OUT049,915.1342127715423
DRC13,OUT027,3342.860504710999
FDV55,OUT035,2419.162707433675
FDQ49,OUT045,2510.791768647579
FDE29,OUT010,155.74842575249727
FDR03,OUT013,3444.239389986311
FDD45,OUT049,1515.6840085421254
FDN38,OUT010,539.7838549860239
FDT56,OUT046,843.5475935855148
FDT48,OUT045,3091.325399879982
FDU03,OUT049,3023.158842981467
FDC56,OUT010,232.55734928049466
NCO43,OUT027,2580.4772774024614
FDQ27,OUT017,1563.313739425957
FDR03,OUT046,3444.239389986311
DRH23,OUT010,179.1834720226334
FDG22,OUT045,670.6899493495463
NCJ42,OUT013,1563.313739425957
FDR24,OUT046,1515.6840085421254
FDW60,OUT035,2962.366145400273
FDJ08,OUT013,3054.5686469563384
DRL59,OUT018,772.698899151731
FDG60,OUT010,569.8705653285554
FDW27,OUT017,2510.791768647579
FDX14,OUT018,1345.2470548156482
FDC20,OUT013,843.5475935855148
NCS29,OUT018,4286.462760213065
FDJ56,OUT046,1538.693945523876
FDB20,OUT019,200.81566053043144
FDL28,OUT027,5913.876705799206
FDW01,OUT018,2486.9203792590474
FDL03,OUT046,3054.5686469563384
FDX22,OUT049,3677.280210283074
FDJ21,OUT035,2419.162707433675
FDR31,OUT045,2465.946663289927
FDG21,OUT035,2486.9203792590474
FDS22,OUT027,1044.1391619103094
FDK08,OUT035,1515.6840085421254
FDE17,OUT018,2486.9203792590474
NCN30,OUT017,1515.6840085421254
FDT50,OUT046,1515.6840085421254
NCX42,OUT049,2510.791768647579
FDJ12,OUT035,3614.6011465378947
NCA18,OUT027,2873.272261708348
FDP23,OUT019,551.5904654223508
FDX12,OUT013,3836.7935824016818
FDN40,OUT018,2510.791768647579
FDV48,OUT035,1345.2470548156482
NCY54,OUT013,2962.366145400273
FDL16,OUT010,111.1936690572172
FDR45,OUT018,3836.7935824016818
FDJ52,OUT046,2510.791768647579
DRG01,OUT017,1345.2470548156482
FDP52,OUT013,3706.4020069019775
FDU58,OUT017,3054.5686469563384
FDL02,OUT045,1588.9680408863785
FDG28,OUT013,3864.9807589012307
FDA19,OUT035,1996.663163345343
FDW46,OUT027,1778.6410990829525
NCD43,OUT049,1563.313739425957
DRG39,OUT013,710.2116238016365
NCF55,OUT049,670.6899493495463
FDJ07,OUT046,1970.6743102893547
FDE08,OUT046,2465.946663289927
FDP56,OUT019,117.95658766653706
FDT45,OUT045,797.1200066038567
FDF17,OUT018,3054.5686469563384
FDX44,OUT046,1472.7100336976393
FDM28,OUT027,5167.252829702816
FDI36,OUT049,3054.5686469563384
FDS07,OUT045,1945.2378623708557
FDD36,OUT045,1970.6743102893547
FDW11,OUT046,915.1342127715423
FDN40,OUT049,2510.791768647579
NCQ18,OUT049,1515.6840085421254
NCQ54,OUT017,2717.733633341744
NCS42,OUT045,1515.6840085421254
DRH39,OUT010,181.58813983707716
FDC09,OUT027,2580.4772774024614
FDT08,OUT010,336.2330023605168
FDC08,OUT035,3706.4020069019775
FDT20,OUT017,670.6899493495463
FDS35,OUT035,963.0077141025982
FDX58,OUT018,3054.5686469563384
FDW58,OUT046,1588.9680408863785
DRD27,OUT046,1515.6840085421254
FDH32,OUT019,214.90334483984557
FDS26,OUT035,4286.462760213065
FDQ31,OUT046,1472.7100336976393
FDP11,OUT018,3677.280210283074
FDD58,OUT017,1515.6840085421254
FDM33,OUT045,3677.280210283074
FDZ16,OUT049,3054.5686469563384
NCS29,OUT010,602.7717641203097
NCM18,OUT019,157.63112086464093
FDP11,OUT049,3677.280210283074
NCC42,OUT017,2082.0848627752785
DRM23,OUT046,2962.366145400273
NCN55,OUT027,5842.2267098991315
FDK46,OUT013,4197.71339273097
FDR01,OUT046,3054.5686469563384
NCA05,OUT045,2465.946663289927
NCP43,OUT017,2962.366145400273
FDR12,OUT010,393.13746460116954
FDQ01,OUT013,4197.71339273097
FDM13,OUT046,2056.553493029153
FDQ19,OUT017,3864.9807589012307
FDK56,OUT019,568.8948224721847
NCX06,OUT010,476.04340670864354
FDO56,OUT027,2873.272261708348
FDU45,OUT045,1864.7120896192519
FDI16,OUT019,179.1834720226334
FDL32,OUT046,1891.6264752783968
FDA07,OUT046,1996.663163345343
FDA14,OUT045,2444.475352975718
FDV46,OUT027,3564.2944170104615
NCO07,OUT035,3677.280210283074
NCP41,OUT046,1588.9680408863785
FDY60,OUT018,2082.0848627752785
FDN38,OUT017,4118.151118280799
FDO15,OUT046,1111.428044698616
FDT60,OUT013,1996.663163345343
FDA55,OUT035,3677.280210283074
FDE02,OUT010,227.2620449919821
DRJ39,OUT049,3677.280210283074
FDV34,OUT035,1111.428044698616
FDS20,OUT027,5578.183160813543
FDF02,OUT027,2580.4772774024614
FDW40,OUT017,2225.0877649348545
NCB43,OUT046,3054.5686469563384
FDR58,OUT017,1515.6840085421254
DRJ59,OUT035,670.6899493495463
NCD30,OUT017,1515.6840085421254
FDE14,OUT017,1515.6840085421254
FDC28,OUT018,1588.9680408863785
FDU16,OUT018,1472.7100336976393
NCD19,OUT035,843.5475935855148
FDU21,OUT046,670.6899493495463
FDV59,OUT027,5329.482035809225
FDU03,OUT045,3054.5686469563384
FDC33,OUT010,655.5589981238901
NCR42,OUT035,670.6899493495463
DRH59,OUT035,1111.428044698616
NCM31,OUT035,2082.0848627752785
FDS50,OUT035,3677.280210283074
FDP39,OUT046,772.698899151731
FDQ55,OUT013,1945.2378623708557
FDV36,OUT019,273.58074087946835
FDI05,OUT027,2236.905686912373
FDS45,OUT027,2580.4772774024614
FDA39,OUT045,670.6899493495463
FDC37,OUT010,268.5115241993255
FDJ60,OUT027,4248.469633964839
DRQ35,OUT046,1996.663163345343
NCJ06,OUT046,1996.663163345343
NCY42,OUT018,2419.162707433675
DRM37,OUT049,3054.5686469563384
FDR14,OUT045,710.2116238016365
FDE51,OUT049,670.6899493495463
FDT33,OUT017,2717.733633341744
FDR08,OUT013,1864.7120896192519
FDE36,OUT010,402.21661540548166
FDL22,OUT019,251.24486244475736
FDR44,OUT013,2056.553493029153
FDI56,OUT019,222.05867068272718
FDE47,OUT010,280.9245106262982
FDV27,OUT010,228.5091199464498
FDV10,OUT049,670.6899493495463
FDC40,OUT045,1345.2470548156482
NCX41,OUT013,3677.280210283074
NCQ38,OUT027,2580.4772774024614
FDV12,OUT027,2580.4772774024614
FDE52,OUT017,1515.6840085421254
FDG20,OUT027,4677.2052597232705
FDV16,OUT027,1044.1391619103094
FDI32,OUT017,1945.2378623708557
FDJ32,OUT049,915.1342127715423
FDN39,OUT018,2863.486621986707
FDY34,OUT017,2717.733633341744
FDC14,OUT035,670.6899493495463
FDA55,OUT017,3706.4020069019775
FDZ50,OUT010,499.1558232298405
DRG13,OUT049,2556.163416587813
FDP01,OUT013,2510.791768647579
NCG54,OUT017,2962.366145400273
FDM13,OUT045,2056.553493029153
NCO18,OUT027,5196.645068252379
NCW41,OUT013,2510.791768647579
FDM52,OUT027,3965.7122958266486
NCF55,OUT035,670.6899493495463
FDT09,OUT046,2056.553493029153
NCM19,OUT035,1660.4328774813491
FDW12,OUT018,2444.475352975718
FDP15,OUT019,554.3824216515412
FDK36,OUT045,710.2116238016365
FDZ25,OUT035,2962.366145400273
NCW06,OUT049,3054.5686469563384
FDW60,OUT046,2962.366145400273
DRC49,OUT013,2444.475352975718
NCT17,OUT035,3054.5686469563384
NCN06,OUT018,2531.3681910392675
FDC45,OUT013,2962.366145400273
DRJ47,OUT019,428.1352337904622
NCF06,OUT045,4240.04934106879
FDE21,OUT010,262.7811468502777
DRG27,OUT013,670.6899493495463
FDW40,OUT049,2082.0848627752785
NCO53,OUT046,3054.5686469563384
FDE23,OUT049,670.6899493495463
FDQ16,OUT046,1588.9680408863785
FDS26,OUT045,4240.04934106879
FDZ13,OUT010,125.23055448932281
FDS14,OUT049,2510.791768647579
FDC10,OUT045,1970.6743102893547
FDY16,OUT049,3054.5686469563384
FDJ20,OUT035,1996.663163345343
FDV43,OUT035,670.6899493495463
FDZ32,OUT027,2580.4772774024614
FDR23,OUT046,2962.366145400273
FDN24,OUT035,797.1200066038567
FDE34,OUT027,5506.533164913466
FDU31,OUT013,3677.280210283074
FDW33,OUT018,1588.9680408863785
FDU26,OUT046,1970.6743102893547
FDE20,OUT027,4585.343831069539
NCW05,OUT035,1588.9680408863785
FDB22,OUT018,2486.9203792590474
FDO56,OUT046,1945.2378623708557
FDA19,OUT027,3487.9685045784618
DRI39,OUT045,843.5475935855148
FDH52,OUT018,915.1342127715423
FDZ50,OUT035,3054.5686469563384
NCN42,OUT035,2465.946663289927
FDB53,OUT013,2465.946663289927
DRG11,OUT017,1588.9680408863785
DRK11,OUT027,3938.812942265124
FDQ60,OUT017,1996.663163345343
FDT36,OUT017,670.6899493495463
DRG25,OUT018,3054.5686469563384
DRJ23,OUT046,3054.5686469563384
FDG05,OUT035,2510.791768647579
NCK06,OUT018,1996.663163345343
FDU52,OUT017,2510.791768647579
FDW07,OUT018,1515.6840085421254
NCM17,OUT045,670.6899493495463
FDA22,OUT045,2770.8512255804244
NCA41,OUT018,3054.5686469563384
FDF38,OUT035,670.6899493495463
FDH52,OUT046,915.1342127715423
FDY58,OUT019,560.8369920097641
FDZ16,OUT045,3054.5686469563384
NCM18,OUT017,915.1342127715423
FDA22,OUT018,2717.733633341744
NCJ43,OUT035,2962.366145400273
FDI34,OUT027,5941.606441881245
FDG56,OUT046,915.1342127715423
FDS34,OUT046,1945.2378623708557
DRC01,OUT035,710.2116238016365
FDQ04,OUT035,670.6899493495463
FDK04,OUT035,843.5475935855148
FDT51,OUT049,1635.7613328051284
FDV26,OUT017,3054.5686469563384
FDS04,OUT049,2082.0848627752785
FDW43,OUT018,3706.4020069019775
FDQ28,OUT010,335.1660328304417
NCK06,OUT017,1996.663163345343
FDS23,OUT018,1996.663163345343
FDZ36,OUT019,502.2266006343833
FDE56,OUT018,915.1342127715423
FDW10,OUT027,4939.975991850112
NCN14,OUT045,3054.5686469563384
NCQ18,OUT045,1515.6840085421254
FDW08,OUT017,1588.9680408863785
FDU43,OUT035,3769.547236318945
FDR33,OUT010,290.40037481833707
FDM24,OUT010,365.44570822447514
NCZ05,OUT046,1563.313739425957
NCV41,OUT035,1864.7120896192519
FDV11,OUT018,2962.366145400273
NCY05,OUT035,670.6899493495463
FDV44,OUT018,3054.5686469563384
FDW32,OUT049,1472.7100336976393
NCU18,OUT027,3684.557115531729
NCC43,OUT035,4118.151118280799
FDW19,OUT013,1660.4328774813491
FDN31,OUT035,3054.5686469563384
FDI48,OUT045,710.2116238016365
FDS24,OUT017,1515.6840085421254
FDF46,OUT049,1945.2378623708557
DRG23,OUT017,2486.9203792590474
FDG14,OUT018,2486.9203792590474
NCY30,OUT049,2996.211418730795
FDO28,OUT018,1996.663163345343
DRD24,OUT035,2082.0848627752785
FDI33,OUT049,1515.6840085421254
FDN32,OUT046,3054.5686469563384
FDR16,OUT045,3766.5518582814793
FDF26,OUT046,2510.791768647579
NCN29,OUT018,710.2116238016365
FDE20,OUT045,2770.8512255804244
FDA46,OUT046,3054.5686469563384
FDU28,OUT045,3054.5686469563384
FDQ48,OUT045,1515.6840085421254
FDV36,OUT013,1996.663163345343
FDR14,OUT018,797.1200066038567
FDP23,OUT017,3677.280210283074
FDP56,OUT013,710.2116238016365
FDK48,OUT010,194.21571324329196
FDR48,OUT046,2510.791768647579
NCY29,OUT049,843.5475935855148
FDM22,OUT018,797.1200066038567
DRJ01,OUT013,2510.791768647579
FDZ43,OUT045,3864.9807589012307
FDV03,OUT035,2510.791768647579
FDX11,OUT027,5087.546770663597
NCA41,OUT027,5546.821839145163
FDE38,OUT017,2717.733633341744
FDI27,OUT018,695.3829351716906
FDN32,OUT013,3054.5686469563384
NCN43,OUT017,1996.663163345343
FDB47,OUT027,5605.737946951364
FDV03,OUT017,2510.791768647579
NCN30,OUT045,1515.6840085421254
NCV54,OUT010,286.97244644616484
FDV07,OUT013,1588.9680408863785
FDP07,OUT049,3054.5686469563384
FDK48,OUT018,1049.1177063800963
FDM15,OUT019,366.2246446911711
FDY19,OUT027,2873.272261708348
FDK46,OUT046,4240.04934106879
FDY11,OUT045,963.0077141025982
FDH09,OUT046,772.698899151731
FDO08,OUT027,4248.469633964839
FDU14,OUT013,4118.151118280799
FDD22,OUT027,2835.0969828280076
FDM27,OUT017,2510.791768647579
FDL02,OUT027,2580.4772774024614
NCA17,OUT035,2465.946663289927
FDE38,OUT019,362.31373240587027
NCG07,OUT049,3054.5686469563384
DRC27,OUT013,3864.9807589012307
FDA27,OUT035,4197.71339273097
FDW40,OUT045,2082.0848627752785
DRI11,OUT013,1945.2378623708557
FDN50,OUT046,1515.6840085421254
FDR12,OUT046,2962.366145400273
FDT34,OUT027,2580.4772774024614
FDW11,OUT035,915.1342127715423
NCO30,OUT027,5562.5605787953655
FDZ34,OUT017,3054.5686469563384
FDU45,OUT017,1864.7120896192519
NCD42,OUT035,670.6899493495463
FDX25,OUT045,3023.158842981467
NCR29,OUT046,843.5475935855148
FDX43,OUT019,423.6603514477231
FDB04,OUT010,218.6576838659284
FDR49,OUT027,1265.1527821872628
FDS39,OUT018,2082.0848627752785
FDW58,OUT045,1588.9680408863785
FDG22,OUT019,83.09469355563601
FDG31,OUT017,939.6153191229972
NCV53,OUT027,6056.809441045485
DRJ37,OUT035,2465.946663289927
FDV07,OUT035,1635.7613328051284
FDW52,OUT018,2661.37644090731
FDT15,OUT045,3054.5686469563384
FDD02,OUT018,1970.6743102893547
FDM16,OUT035,1079.6632198838013
NCE55,OUT046,2962.366145400273
FDB57,OUT018,3677.280210283074
FDQ04,OUT013,670.6899493495463
FDQ47,OUT019,108.89618930561801
FDY14,OUT019,705.8183980414362
DRK37,OUT017,3054.5686469563384
FDO25,OUT017,3677.280210283074
FDL57,OUT046,4240.04934106879
NCK29,OUT018,1996.663163345343
FDK46,OUT027,5985.159445145409
NCB43,OUT010,614.7673475920457
DRE01,OUT027,5580.723586661959
FDC46,OUT018,3054.5686469563384
FDQ23,OUT045,1588.9680408863785
FDX38,OUT049,710.2116238016365
FDG60,OUT018,3769.547236318945
FDW55,OUT017,3864.9807589012307
FDP39,OUT013,710.2116238016365
FDB20,OUT018,1345.2470548156482
FDV21,OUT017,1996.663163345343
FDZ02,OUT013,1515.6840085421254
FDP19,OUT027,3487.9685045784618
FDA38,OUT035,3926.065230400088
FDH22,OUT045,1996.663163345343
DRM11,OUT045,4240.04934106879
FDO12,OUT027,5414.633276944783
FDT14,OUT049,1996.663163345343
FDW34,OUT010,540.3937520979357
FDG04,OUT027,5721.11589605982
FDW59,OUT018,1472.7100336976393
FDR33,OUT018,1588.9680408863785
FDP32,OUT013,1996.663163345343
FDL13,OUT027,5792.181362453997
FDD22,OUT013,1945.2378623708557
FDV40,OUT027,1778.6410990829525
NCD55,OUT046,670.6899493495463
FDQ20,OUT010,90.96224582694246
FDD28,OUT045,843.5475935855148
FDC39,OUT045,3677.280210283074
NCR17,OUT049,1945.2378623708557
DRO35,OUT018,1945.2378623708557
FDF40,OUT049,4118.151118280799
FDR31,OUT018,2419.162707433675
NCQ41,OUT017,3054.5686469563384
FDP38,OUT046,710.2116238016365
NCU54,OUT027,5677.387942851441
FDG22,OUT018,670.6899493495463
DRK59,OUT013,3706.4020069019775
FDC37,OUT046,1588.9680408863785
NCO42,OUT013,2444.475352975718
NCT42,OUT017,2465.946663289927
FDX27,OUT035,1515.6840085421254
FDV40,OUT018,1111.428044698616
FDT45,OUT027,1693.1465916320067
FDS47,OUT019,225.78178022881357
FDR45,OUT035,3836.7935824016818
FDB03,OUT045,3836.7935824016818
FDO49,OUT035,772.698899151731
FDU60,OUT027,4248.469633964839
FDB26,OUT018,710.2116238016365
FDB46,OUT017,3677.280210283074
FDQ37,OUT019,521.8422243917358
FDN03,OUT017,4118.151118280799
NCX30,OUT045,4118.151118280799
FDK32,OUT019,341.5182567676886
DRM47,OUT013,3054.5686469563384
NCO02,OUT046,1016.1193012093413
FDP04,OUT013,963.0077141025982
NCO43,OUT049,1563.313739425957
FDD59,OUT013,1437.091501991502
FDQ10,OUT017,2962.366145400273
FDW45,OUT035,2465.946663289927
NCK30,OUT049,4197.71339273097
FDU31,OUT018,3677.280210283074
NCQ17,OUT019,357.7610912074007
FDN01,OUT017,2962.366145400273
FDZ19,OUT049,2962.366145400273
DRG37,OUT017,2510.791768647579
FDE32,OUT045,670.6899493495463
FDO34,OUT049,2717.733633341744
FDM04,OUT019,140.01031548184991
FDZ25,OUT049,2962.366145400273
FDU08,OUT049,1515.6840085421254
NCW30,OUT045,4329.320989067196
NCM18,OUT013,915.1342127715423
FDS22,OUT035,670.6899493495463
NCH18,OUT017,3864.9807589012307
FDC23,OUT013,2962.366145400273
FDY46,OUT013,3054.5686469563384
